0
0
0.087978
0
-0.13244
-0.041014
0.00012397
0.31626
0.01277
-0.034563
0
0
0
-0.033246
-0.012176
14.79
1.3288
-0.006061
0.027784
-0.15801
0.13954
-0.079107
0
0.19747
-0.012068
0.17012
0
0
0
0
-0.034548
-0.63057
0
0
0
-0.036372
0
-0.0003387
0
-0.002745
-0.030567
0
0.65779
0
0
0
-0.18867
0.1601
0.10386
1.8338
-1.9334
-0.59117
1.2781
0
0
1.1921
0.32963
0
0
0
0.0072542
0
0
0
0
0
0
-7.9086
0
-1.3884
0
-0.086275
-0.11026
0
-10.513
0
0
0
0
0
